state,district,school,ap,type,total,American Indian/Alaska Native,Asian,Black,Hispanic,Native Hawaiian/Pacific Islander,Two or More Races,White
NEW JERSEY,MILLVILLE  SCHOOL DISTRICT,MILLVILLE SENIOR HIGH SCHOOL,Yes,ap,298,2,7,49,25,0,4,211
NEW JERSEY,MILLVILLE  SCHOOL DISTRICT,MILLVILLE SENIOR HIGH SCHOOL,Yes,total,1028,4,13,256,178,2,13,562
NEW JERSEY,Monmouth County Vocational School District,ACADEMY OF ALLIED HEALTH AND SCIENCE,Yes,ap,41,0,16,0,0,0,0,25
NEW JERSEY,Monmouth County Vocational School District,ACADEMY OF ALLIED HEALTH AND SCIENCE,Yes,total,297,0,79,13,7,4,10,184
NEW JERSEY,Monmouth County Vocational School District,Academy of Law & Public Safety,No,total,90,0,2,4,16,2,2,64
NEW JERSEY,Monmouth County Vocational School District,BIOTECHNOLOGY HIGH SCHOOL,Yes,ap,31,0,16,2,0,0,0,13
NEW JERSEY,Monmouth County Vocational School District,BIOTECHNOLOGY HIGH SCHOOL,Yes,total,328,0,151,4,10,2,16,145
NEW JERSEY,Monmouth County Vocational School District,CLASS ACADEMY,No,total,75,0,4,10,22,0,2,37
NEW JERSEY,Monmouth County Vocational School District,Communications High School,Yes,ap,36,0,4,0,7,0,0,25
NEW JERSEY,Monmouth County Vocational School District,Communications High School,Yes,total,318,0,19,2,16,0,7,274
NEW JERSEY,Monmouth County Vocational School District,HIGH TECHNOLOGY HIGH SCHOOL,Yes,ap,98,0,52,0,2,0,7,37
NEW JERSEY,Monmouth County Vocational School District,HIGH TECHNOLOGY HIGH SCHOOL,Yes,total,299,0,142,2,4,2,22,127
NEW JERSEY,Monmouth County Vocational School District,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,Yes,ap,54,0,4,0,4,0,0,46
NEW JERSEY,Monmouth County Vocational School District,MARINE ACADEMY OF SCIENCE AND TECHNOLOGY,Yes,total,294,2,13,0,10,0,19,250
NEW JERSEY,MONMOUTH REGIONAL HIGH SCHOOL DISTRICT,Monmouth Regional High School,Yes,ap,200,0,28,13,0,0,14,145
NEW JERSEY,MONMOUTH REGIONAL HIGH SCHOOL DISTRICT,Monmouth Regional High School,Yes,total,809,2,61,142,127,4,31,442
NEW JERSEY,Monmouth-Ocean Educational Services Commission,Regional Alternative School,No,total,30,0,0,19,7,0,0,4
NEW JERSEY,MONROE TOWNSHIP PUBLIC SCHOOL DISTRICT,WILLIAMSTOWN HIGH SCHOOL,Yes,ap,210,0,16,28,10,0,2,154
NEW JERSEY,MONROE TOWNSHIP PUBLIC SCHOOL DISTRICT,WILLIAMSTOWN HIGH SCHOOL,Yes,total,1871,4,64,394,130,2,19,1258
NEW JERSEY,Monroe Township School District,Monroe Township High School,Yes,ap,860,0,481,19,19,2,2,337
NEW JERSEY,Monroe Township School District,Monroe Township High School,Yes,total,2086,0,481,109,181,2,19,1294
NEW JERSEY,Montclair Public Schools,Montclair High School,Yes,ap,894,7,58,301,49,22,0,457
NEW JERSEY,Montclair Public Schools,Montclair High School,Yes,total,2037,7,67,694,223,46,0,1000
NEW JERSEY,Montgomery Township School District,Montgomery High School,Yes,ap,654,0,361,10,13,0,2,268
NEW JERSEY,Montgomery Township School District,Montgomery High School,Yes,total,1691,0,652,55,73,0,4,907
NEW JERSEY,Montville Township School District,Montville Township High School,Yes,ap,275,0,112,2,4,4,2,151
NEW JERSEY,Montville Township School District,Montville Township High School,Yes,total,1219,4,253,22,49,7,4,880
NEW JERSEY,Moorestown Township Public School District,Moorestown High School,Yes,ap,507,2,79,13,10,2,7,394
NEW JERSEY,Moorestown Township Public School District,Moorestown High School,Yes,total,1349,4,136,91,70,2,25,1021
NEW JERSEY,Morris County Vocational School District,Academy for Law and Public Safety,Yes,ap,15,0,0,0,2,0,0,13
NEW JERSEY,Morris County Vocational School District,Academy for Law and Public Safety,Yes,total,48,0,4,2,5,0,0,37
NEW JERSEY,Morris County Vocational School District,Academy for Mathematics Science and Engineering,Yes,ap,95,0,70,2,2,0,2,19
NEW JERSEY,Morris County Vocational School District,Academy for Mathematics Science and Engineering,Yes,total,98,0,73,2,2,0,2,19
NEW JERSEY,Morris County Vocational School District,Morris County School of Technology,Yes,ap,84,0,37,2,7,0,7,31
NEW JERSEY,Morris County Vocational School District,Morris County School of Technology,Yes,total,821,2,148,19,64,4,76,508
NEW JERSEY,Morris Hills Regional School District,Morris Hills High School,Yes,ap,347,0,124,10,37,0,7,169
NEW JERSEY,Morris Hills Regional School District,Morris Hills High School,Yes,total,1331,0,220,43,364,0,16,688
NEW JERSEY,Morris Hills Regional School District,Morris Knolls High School,Yes,ap,337,0,40,10,19,0,0,268
NEW JERSEY,Morris Hills Regional School District,Morris Knolls High School,Yes,total,1590,2,88,49,157,2,13,1279
NEW JERSEY,MORRIS SCHOOL DISTRICT,MORRISTOWN HIGH SCHOOL,Yes,ap,443,2,28,31,73,2,0,307
NEW JERSEY,MORRIS SCHOOL DISTRICT,MORRISTOWN HIGH SCHOOL,Yes,total,1785,2,88,190,523,5,4,973
NEW JERSEY,Morris-Union Jointure Commisson School District,Developmental Learning Center-New Providence,No,total,52,0,7,19,7,0,0,19
NEW JERSEY,Morris-Union Jointure Commisson School District,Developmental Learning Center-Warren,No,total,229,0,25,52,37,2,4,109
NEW JERSEY,Mount Olive Township School District,Mount Olive High School,Yes,ap,225,0,55,7,16,2,0,145
NEW JERSEY,Mount Olive Township School District,Mount Olive High School,Yes,total,1442,4,136,97,166,2,37,1000
NEW JERSEY,Mountain Lakes Public School District,Mountain Lakes High School,Yes,ap,293,0,49,0,7,0,2,235
NEW JERSEY,Mountain Lakes Public School District,Mountain Lakes High School,Yes,total,724,0,82,13,43,2,7,577
NEW JERSEY,NEPTUNE TOWNSHIP SCHOOL DISTRICT,NEPTUNE HIGH SCHOOL,Yes,ap,116,0,4,55,13,0,4,40
NEW JERSEY,NEPTUNE TOWNSHIP SCHOOL DISTRICT,NEPTUNE HIGH SCHOOL,Yes,total,1409,0,19,799,181,0,70,340
NEW JERSEY,New Brunswick School District,ALC CARES,No,total,80,0,0,7,73,0,0,0
NEW JERSEY,New Brunswick School District,HEALTH SCIENCE TECHNOLOGY HIGH SCHOOL,Yes,ap,82,0,4,10,64,0,0,4
NEW JERSEY,New Brunswick School District,HEALTH SCIENCE TECHNOLOGY HIGH SCHOOL,Yes,total,181,0,4,19,151,0,0,7
NEW JERSEY,New Brunswick School District,New Brunswick High School,Yes,ap,265,0,4,25,232,0,0,4
NEW JERSEY,New Brunswick School District,New Brunswick High School,Yes,total,1657,2,7,223,1411,0,4,10
NEW JERSEY,New Milford Public School District,NEW MILFORD HIGH SCHOOL,Yes,ap,122,0,22,4,13,25,0,58
NEW JERSEY,New Milford Public School District,NEW MILFORD HIGH SCHOOL,Yes,total,647,0,64,34,139,79,0,331
NEW JERSEY,New Providence Board of Education,New Providence High School,Yes,ap,147,2,31,2,4,2,0,106
NEW JERSEY,New Providence Board of Education,New Providence High School,Yes,total,686,2,97,13,49,2,0,523
NEW JERSEY,Newark Prep Charter School,Newark Prep Charter School,Yes,ap,23,0,0,10,13,0,0,0
NEW JERSEY,Newark Prep Charter School,Newark Prep Charter School,Yes,total,410,0,0,298,112,0,0,0
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,American History High School,Yes,ap,71,0,4,49,16,0,0,2
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,American History High School,Yes,total,448,0,4,352,88,0,0,4
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,ARTS HIGH SCHOOL,Yes,ap,75,0,0,31,31,0,0,13
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,ARTS HIGH SCHOOL,Yes,total,709,2,2,403,250,0,0,52
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,BARD EARLY COLLEGE HIGH SCHOOL,No,total,306,0,4,220,70,2,0,10
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,Barringer Academy of S.T.E.A.M.,Yes,ap,32,0,0,13,19,0,0,0
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,Barringer Academy of S.T.E.A.M.,Yes,total,708,0,2,211,484,4,0,7
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,BARRINGER ARTS HIGH SCHOOL,No,total,617,0,2,211,397,0,0,7
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,CENTRAL HIGH SCHOOL,Yes,ap,53,0,0,46,7,0,0,0
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,CENTRAL HIGH SCHOOL,Yes,total,839,0,2,724,109,2,0,2
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,EAST SIDE HIGH SCHOOL,Yes,ap,112,2,2,7,67,0,0,34
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,EAST SIDE HIGH SCHOOL,Yes,total,1804,4,22,280,1078,2,0,418
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,FAST TRACK SUCCESS ACADEMY,No,total,207,2,0,172,31,0,0,2
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,JOHN F KENNEDY SCHOOL,No,total,176,0,0,115,52,2,0,7
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,MALCOLM X SHABAZZ HIGH SCHOOL,Yes,ap,43,0,0,37,4,0,0,2
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,MALCOLM X SHABAZZ HIGH SCHOOL,Yes,total,562,4,0,511,43,0,0,4
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,Newark Early College High School,Yes,ap,32,0,0,28,4,0,0,0
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,Newark Early College High School,Yes,total,474,0,2,418,52,0,0,2
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,NEWARK LEADERSHIP ACADEMY,No,total,95,0,0,82,13,0,0,0
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,NEWARK VOCATIONAL HIGH SCHOOL,Yes,ap,12,0,0,10,2,0,0,0
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,NEWARK VOCATIONAL HIGH SCHOOL,Yes,total,315,0,0,277,34,0,0,4
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,NJ REGIONAL DAY SCHOOL,No,total,105,0,0,70,28,0,0,7
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,SCIENCE PARK HIGH SCHOOL,Yes,ap,193,0,10,37,88,0,0,58
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,SCIENCE PARK HIGH SCHOOL,Yes,total,844,5,28,259,376,4,0,172
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,Technology High School,Yes,ap,133,0,7,16,97,0,0,13
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,Technology High School,Yes,total,611,2,13,151,376,2,0,67
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,UNIVERSITY HIGH SCHOOL,Yes,ap,49,0,0,37,10,0,0,2
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,UNIVERSITY HIGH SCHOOL,Yes,total,533,0,2,433,94,0,0,4
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,WEEQUAHIC HIGH SCHOOL,Yes,ap,15,0,0,13,2,0,0,0
NEW JERSEY,NEWARK PUBLIC SCHOOL DISTRICT,WEEQUAHIC HIGH SCHOOL,Yes,total,335,0,0,328,7,0,0,0
NEW JERSEY,NEWTON PUBLIC SCHOOL DISTRICT,Newton High School,Yes,ap,159,0,4,0,4,0,0,151
NEW JERSEY,NEWTON PUBLIC SCHOOL DISTRICT,Newton High School,Yes,total,756,0,13,31,76,7,4,625
NEW JERSEY,North Arlington School District,North Arlington High School,Yes,ap,63,0,4,0,13,0,0,46
NEW JERSEY,North Arlington School District,North Arlington High School,Yes,total,477,0,16,7,160,0,2,292
NEW JERSEY,NORTH BERGEN SCHOOL DISTRICT,North Bergen High School,Yes,ap,57,0,7,0,43,0,0,7
NEW JERSEY,NORTH BERGEN SCHOOL DISTRICT,North Bergen High School,Yes,total,2512,0,70,46,2092,4,2,298
NEW JERSEY,North Brunswick Township School District,North Brunswick Township High School,Yes,ap,265,0,145,22,34,0,0,64
NEW JERSEY,North Brunswick Township School District,North Brunswick Township High School,Yes,total,1792,0,403,394,577,5,13,400
NEW JERSEY,North Hunterdon-Voorhees Regional High School District,North Hunterdon High School,Yes,ap,587,4,40,10,19,0,0,514
NEW JERSEY,North Hunterdon-Voorhees Regional High School District,North Hunterdon High School,Yes,total,1709,7,85,34,61,0,0,1522
NEW JERSEY,North Hunterdon-Voorhees Regional High School District,Voorhees High School,Yes,ap,270,2,16,4,13,0,0,235
NEW JERSEY,North Hunterdon-Voorhees Regional High School District,Voorhees High School,Yes,total,1077,2,46,25,52,0,0,952
NEW JERSEY,NORTH PLAINFIELD SCHOOL DISTRICT,North Plainfield High School,Yes,ap,142,0,19,28,67,0,0,28
NEW JERSEY,NORTH PLAINFIELD SCHOOL DISTRICT,North Plainfield High School,Yes,total,998,0,55,223,598,0,7,115
NEW JERSEY,North Star Academy Charter School,North Star Academy Charter School,Yes,ap,207,0,4,169,34,0,0,0
NEW JERSEY,North Star Academy Charter School,North Star Academy Charter School,Yes,total,3973,7,10,3460,454,7,16,19
NEW JERSEY,North Warren Regional School District,North Warren Regional School,Yes,ap,153,0,7,2,2,2,7,133
NEW JERSEY,North Warren Regional School District,North Warren Regional School,Yes,total,912,2,13,19,25,2,25,826
NEW JERSEY,Northern Burlington County Regional School District,Northern Burlington County Regional High School,Yes,ap,385,2,67,25,25,0,7,259
NEW JERSEY,Northern Burlington County Regional School District,Northern Burlington County Regional High School,Yes,total,1300,4,112,157,121,4,25,877
NEW JERSEY,Northern Highlands Regional High School District,Northern Highlands Regional High School,Yes,ap,473,0,79,2,16,0,0,376
NEW JERSEY,Northern Highlands Regional High School District,Northern Highlands Regional High School,Yes,total,1366,2,148,13,67,4,0,1132
NEW JERSEY,Northern Valley Regional High School District,Northern Valley Region III,No,total,233,0,46,4,10,2,8,163
NEW JERSEY,Northern Valley Regional High School District,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,Yes,ap,254,0,100,0,10,0,2,142
NEW JERSEY,Northern Valley Regional High School District,NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,Yes,total,1031,0,310,7,58,0,19,637
NEW JERSEY,Northern Valley Regional High School District,Northern Valley Regional High School at Old Tappan,Yes,ap,284,0,103,2,7,0,0,172
NEW JERSEY,Northern Valley Regional High School District,Northern Valley Regional High School at Old Tappan,Yes,total,1277,4,292,13,61,2,25,880
NEW JERSEY,NUTLEY PUBLIC SCHOOL DISTRICT,NUTLEY HIGH SCHOOL,Yes,ap,205,0,37,4,19,0,0,145
NEW JERSEY,NUTLEY PUBLIC SCHOOL DISTRICT,NUTLEY HIGH SCHOOL,Yes,total,1249,0,136,22,205,2,7,877
NEW JERSEY,OCEAN CITY SCHOOL DISTRICT,OCEAN CITY HIGH SCHOOL,Yes,ap,424,0,7,7,10,2,4,394
NEW JERSEY,OCEAN CITY SCHOOL DISTRICT,OCEAN CITY HIGH SCHOOL,Yes,total,1275,2,16,34,49,5,16,1153
NEW JERSEY,Ocean County Vocational Technical School School District,Marine Academy of Technology and Environmental Science,No,total,279,0,28,4,13,4,10,220
NEW JERSEY,Ocean County Vocational Technical School School District,Ocean County Vocational Technical School Waretown Center,No,total,32,0,4,2,4,0,0,22
NEW JERSEY,Ocean County Vocational Technical School School District,Performing Arts Academy of the Ocean County Vocational Tech,Yes,ap,39,0,2,2,2,0,2,31
NEW JERSEY,Ocean County Vocational Technical School School District,Performing Arts Academy of the Ocean County Vocational Tech,Yes,total,269,2,2,13,25,0,10,217
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Atlantic Transitional Education Center,No,total,22,0,0,7,13,0,0,2
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Bergen Regional School,No,total,59,0,2,25,19,0,0,13
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Cape May Regional School,No,total,15,0,0,4,4,0,0,7
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Cape May Transitional Education Center,No,total,11,0,0,2,7,0,0,2
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Cherry Hill Regional School,No,total,33,0,0,10,7,0,0,16
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Cherry Hill Tran-Education Center,No,total,9,0,0,2,0,0,0,7
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Cumberland Regional School,No,total,6,0,0,2,0,0,0,4
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,ESSEX REGIONAL SCHOOL,No,total,59,0,2,25,19,0,0,13
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Monmouth Transitional Education Center,No,total,2,0,0,0,2,0,0,0
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Morris Transitional Education Center,No,total,13,0,0,2,7,0,0,4
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Ocean Regional School,No,total,18,0,0,7,4,0,0,7
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Project TEACH - Atlantic,No,total,22,0,0,10,10,0,0,2
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Project TEACH - Burlington,No,total,24,0,0,14,5,0,0,5
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Project TEACH - Cape May,No,total,9,0,0,2,5,0,0,2
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Project TEACH - Mercer,No,total,23,0,2,5,14,0,0,2
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,Project TEACH - Monmouth,No,total,7,0,0,2,5,0,0,0
NEW JERSEY,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,WARREN REGIONAL SCHOOL,No,total,6,2,0,0,0,0,0,4
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,Atlantic Co Juvenile Detention Center,No,total,20,0,0,14,4,0,0,2
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,Bergen Co Juvenile Detention Center,No,total,8,0,0,4,4,0,0,0
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,Burlington Co Juvenile Detention Center,No,total,14,0,0,8,2,0,0,4
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,Camden Co Juvenile Detention Center,No,total,28,0,0,19,7,0,0,2
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,Essex Co Juvenile Detention Center,No,total,105,0,0,88,13,0,0,4
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,George W  Herlich Juv Det Ctr/Union Co Juvenile Detention Center,No,total,45,0,0,29,14,0,0,2
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,NEW JERSEY TRAINING SCHOOL,No,total,107,0,2,68,29,0,0,8
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,Northern Region Independence and Reentry Success Center,No,total,4,0,0,2,2,0,0,0
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,Ocean Co Juvenile Detention Center,No,total,11,0,0,4,5,0,0,2
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,SOUTHERN RCH,No,total,15,0,0,11,2,0,0,2
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,Vineland Preparatory Academy,No,total,24,0,0,17,5,0,0,2
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,WARREN RCH,No,total,13,0,0,11,2,0,0,0
NEW JERSEY,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,YOUTHBUILD CAMDEN,No,total,10,0,0,8,2,0,0,0
NEW JERSEY,Old Bridge Township School District,Old Bridge High School,Yes,ap,520,2,166,25,28,0,4,295
NEW JERSEY,Old Bridge Township School District,Old Bridge High School,Yes,total,2959,2,490,265,364,0,22,1816
NEW JERSEY,ORANGE BOARD OF EDUCATION,Career and Innovation Academy of Orange,No,total,35,0,0,31,4,0,0,0
NEW JERSEY,ORANGE BOARD OF EDUCATION,ORANGE HIGH SCHOOL,Yes,ap,109,2,0,76,31,0,0,0
NEW JERSEY,ORANGE BOARD OF EDUCATION,ORANGE HIGH SCHOOL,Yes,total,830,2,2,610,208,4,0,4
NEW JERSEY,Palisades Park School District,Palisades Park Jr-Sr High School,Yes,ap,42,0,16,0,13,0,0,13
NEW JERSEY,Palisades Park School District,Palisades Park Jr-Sr High School,Yes,total,662,0,262,13,286,4,0,97
NEW JERSEY,Palmyra Public School District,Palmyra High School,Yes,ap,30,0,4,0,2,0,2,22
NEW JERSEY,Palmyra Public School District,Palmyra High School,Yes,total,441,2,13,109,52,2,22,241
NEW JERSEY,Paramus Public School District,Paramus High School,Yes,ap,307,0,148,4,16,0,0,139
NEW JERSEY,Paramus Public School District,Paramus High School,Yes,total,1247,0,328,22,124,0,10,763
NEW JERSEY,Park Ridge School District,Park Ridge High School,Yes,ap,69,0,13,2,2,0,0,52
NEW JERSEY,Park Ridge School District,Park Ridge High School,Yes,total,569,0,49,4,61,0,4,451
NEW JERSEY,Parsippany-Troy Hills Township School District,Parsippany High School,Yes,ap,186,0,88,4,16,0,2,76
NEW JERSEY,Parsippany-Troy Hills Township School District,Parsippany High School,Yes,total,941,0,310,46,106,0,16,463
NEW JERSEY,Parsippany-Troy Hills Township School District,Parsippany Hills High School,Yes,ap,195,0,103,5,16,0,4,67
NEW JERSEY,Parsippany-Troy Hills Township School District,Parsippany Hills High School,Yes,total,1045,2,373,25,121,0,16,508
NEW JERSEY,PASCACK VALLEY REGIONAL HIGH SCHOOL DISTRICT,PASCACK HILLS HIGH SCHOOL,Yes,ap,209,0,25,2,13,0,0,169
NEW JERSEY,PASCACK VALLEY REGIONAL HIGH SCHOOL DISTRICT,PASCACK HILLS HIGH SCHOOL,Yes,total,840,2,61,7,73,0,0,697
